Keuwl Accelerometer Data File
2022-11-27 15-50-59

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.6227666,-1.825724,4.957929,7.712068,9.348279,34.414356,110.215889
0.6239545,-1.849652,4.989035,7.692925,9.353758,34.669983,110.341927
0.6251425,-1.854438,4.993821,7.709674,9.371033,34.642651,110.372299
0.6263304,-1.842473,4.977071,7.755138,9.397240,34.385437,110.314163
0.6275183,-1.811367,4.945964,7.822137,9.430241,33.955276,110.114311
0.6287063,-1.765903,4.898108,7.908279,9.468408,33.360416,109.825630
0.6298942,-1.713261,4.838287,8.011170,9.514364,32.647236,109.499298
0.6310821,-1.658226,4.771288,8.128419,9.570063,31.857977,109.164520
0.6322700,-1.600798,4.699504,8.252846,9.631062,31.029852,108.810455
0.6334580,-1.548156,4.627719,8.384451,9.701113,30.199722,108.497139
0.6346459,-1.497907,4.558327,8.516056,9.774727,29.397860,108.190987
0.6358339,-1.450050,4.488935,8.647661,9.850646,28.612612,107.901894
0.6370217,-1.406980,4.424329,8.772088,9.924909,27.890188,107.641167
0.6382096,-1.371087,4.366901,8.882157,9.992118,27.262608,107.430862
0.6393976,-1.342373,4.316652,8.980264,10.053884,26.720140,107.274422
0.6405855,-1.320838,4.273581,9.064013,10.107642,26.266092,107.174843
0.6417734,-1.304088,4.237689,9.131011,10.150567,25.900135,107.105003
0.6429613,-1.289731,4.208975,9.178867,10.179906,25.622169,107.036331
0.6441492,-1.280160,4.187439,9.209974,10.197896,25.428085,106.999138
0.6453372,-1.277767,4.173083,9.224331,10.204684,25.320307,107.024200
0.6465251,-1.280160,4.165904,9.224331,10.202051,25.289028,107.081917
0.6477131,-1.284946,4.165904,9.212367,10.191837,25.324923,107.142036
0.6489010,-1.289731,4.173083,9.190832,10.175923,25.418873,107.174271
0.6500889,-1.299303,4.187439,9.154940,10.150653,25.590191,107.238373
0.6512768,-1.311267,4.206582,9.109476,10.119156,25.812878,107.313187
0.6524647,-1.325624,4.228117,9.061620,10.086982,26.058241,107.407555
0.6536527,-1.342373,4.249653,9.008977,10.051028,26.321007,107.530197
0.6548406,-1.354338,4.271188,8.956335,10.014650,26.578360,107.593140
0.6560285,-1.363909,4.297510,8.903693,9.980209,26.857244,107.607979
0.6572164,-1.375873,4.319045,8.851051,9.944260,27.118410,107.669777
0.6584044,-1.385444,4.340580,8.803194,9.912433,27.365015,107.702255
0.6595923,-1.392623,4.354937,8.755338,9.877288,27.574322,107.733246
0.6607803,-1.395016,4.366901,8.712267,9.844769,27.752903,107.716187
0.6619682,-1.395016,4.374080,8.673982,9.814102,27.892321,107.688927
0.6631561,-1.395016,4.378865,8.645268,9.790874,27.994511,107.670799
0.6643440,-1.390230,4.381258,8.621340,9.770142,28.064676,107.604904
0.6655319,-1.378266,4.376472,8.604590,9.751518,28.068617,107.480583
0.6667199,-1.363909,4.374080,8.592627,9.737866,28.067595,107.318321
0.6679078,-1.347159,4.371687,8.587840,9.730235,28.043211,107.126968
0.6690956,-1.330409,4.366901,8.587840,9.725781,27.993914,106.943748
0.6702836,-1.316052,4.362116,8.592627,9.725907,27.935179,106.788589
0.6714715,-1.304088,4.354937,8.602198,9.729539,27.855095,106.670357
0.6726595,-1.289731,4.350152,8.616554,9.738185,27.770454,106.514015
0.6738474,-1.272982,4.342973,8.633304,9.747606,27.664127,106.336540
0.6750353,-1.253839,4.338187,8.650054,9.757838,27.566744,106.120552
0.6762232,-1.239482,4.331009,8.664411,9.765550,27.471241,105.970482
0.6774111,-1.227518,4.326223,8.676374,9.772537,27.397888,105.840706
0.6785991,-1.217947,4.321438,8.688339,9.779849,27.328127,105.739868
0.6797870,-1.210768,4.319045,8.700303,9.788533,27.273907,105.659904
0.6809750,-1.203590,4.323831,8.712267,9.800394,27.255762,105.555176
0.6821629,-1.198804,4.328616,8.721839,9.810430,27.247461,105.479996
0.6833507,-1.198804,4.335794,8.731410,9.822105,27.257769,105.455597
0.6845387,-1.205983,4.345366,8.736196,9.831466,27.302719,105.511093
0.6857266,-1.217947,4.354937,8.736196,9.837173,27.367052,105.624733
0.6869146,-1.229911,4.369294,8.736196,9.845025,27.455200,105.721359
0.6881025,-1.239482,4.383651,8.736196,9.852605,27.539915,105.788307
0.6892904,-1.246661,4.402794,8.733803,9.859922,27.651325,105.809586
0.6904783,-1.253839,4.421936,8.731410,9.867277,27.762575,105.830673
0.6916662,-1.263410,4.438686,8.726624,9.871784,27.871698,105.888268
